successorfail,moneygoal,image,projectdetail,riskchallengedetail,numberofpackage,avemoneypackage,minmoneypackage,maxmoneypackage,category
0,300000,18,2756,0,7,59142,3000,300000,スポーツ
0,1000000,9,815,0,12,60291,1000,300000,音楽
1,1000000,60,3221,0,6,20266,4300,70800,ファッション
0,800000,27,2597,0,9,96738,1900,500000,プロダクト
1,100000,18,730,0,7,4585,1300,10000,コスメ・ビューティー
0,500000,34,917,0,8,23000,1000,80000,地域活性化
0,500000,18,1520,0,6,5750,2000,10000,プロダクト
1,300000,22,2388,0,12,11125,2000,28000,プロダクト
1,1000000,26,2411,0,8,21625,5000,50000,フード
1,300000,36,1336,0,8,17125,1000,23000,ファッション
0,1000000,13,493,0,5,7400,5000,10000,フード
1,200000,42,2789,0,9,11171,4860,50000,プロダクト
0,500000,25,1056,0,5,284000,20000,500000,アート・写真
1,1000000,27,1282,0,8,6625,2000,10000,レストラン・バー
1,300000,17,1004,0,7,15071,2500,73000,アート・写真
1,300000,31,1943,0,15,20440,8950,35625,プロダクト
0,300000,22,897,0,6,9333,2000,18000,スポーツ
1,3500000,28,3594,0,9,113111,3000,500000,映画・映像
1,500000,40,2615,0,7,6171,4320,8100,レストラン・バー
1,300000,34,2179,0,5,19600,3000,50000,フード
1,500000,36,1811,0,10,60650,14900,178000,プロダクト
1,200000,32,1797,0,8,27125,12000,49000,ファッション
0,1000000,33,881,0,4,6117,500,8990,プロダクト
0,300000,11,733,0,4,4250,1000,8000,フード
0,1000000,10,1145,0,5,14148,8640,21600,フード
0,2000000,32,1225,0,7,112714,4000,500000,演劇・パフォーマンス
0,300000,34,952,0,15,28333,1000,100000,スポーツ
0,1000000,29,1501,0,17,53058,1000,300000,プロダクト
0,300000,11,999,0,6,16000,3000,50000,社会貢献
0,1000000,13,886,0,9,23944,1500,100000,アート・写真
1,500000,42,1961,0,13,11884,1000,31500,地域活性化
1,1000000,38,1816,0,6,23555,10000,52650,プロダクト
1,300000,44,2829,0,9,17777,1000,60000,プロダクト
1,500000,12,1157,0,12,21791,1000,52000,プロダクト
0,300000,12,544,0,6,65916,10500,181500,プロダクト
0,850000,11,1485,0,6,6833,1000,20000,レストラン・バー
1,300000,11,703,0,4,16750,3000,50000,スタートアップ
0,500000,10,764,0,4,8645,1260,25800,プロダクト
0,500000,13,789,0,4,11595,3400,29800,プロダクト
1,600000,23,965,0,6,16500,3000,52000,ファッション
0,1000000,44,2092,0,17,33834,500,108000,プロダクト
1,1000000,11,1306,0,2,367200,367200,367200,プロダクト
1,500000,68,1443,0,6,14333,9000,22000,ファッション
1,1200000,18,1249,0,3,35333,12000,80000,レストラン・バー
1,7830000,16,1606,0,13,19487,3500,55000,アニメ・マンガ
1,324000,18,876,0,2,4500,3000,6000,フード
1,300000,29,1973,0,3,17000,5000,28000,ファッション
0,250000,32,1266,0,4,2250,2000,2500,フード
1,800000,22,1822,0,5,18360,5000,58000,フード
1,200000,23,991,0,8,9825,2500,27000,フード
1,1000000,25,2763,0,4,10800,5400,16200,プロダクト
1,500000,22,889,0,10,28100,3000,100000,プロダクト
0,300000,9,725,0,2,1750,1300,2200,出版・ジャーナリズム
1,1000000,12,1123,0,7,71142,3000,300000,レストラン・バー
0,2000000,0,0,0,8,124750,3000,500000,スポーツ
0,1500000,15,996,0,7,30000,3000,100000,プロダクト
0,500000,39,2657,0,10,41786,2900,75160,フード
0,350000,17,808,0,6,6983,3600,11000,フード
0,600000,17,1443,0,10,112600,1000,500000,レストラン・バー
1,550000,20,1738,0,10,33156,4320,108000,映画・映像
1,100000,32,1288,0,18,8643,6790,10710,プロダクト
0,500000,10,616,0,3,4666,4000,5000,アート・写真
1,800000,14,1073,0,12,32750,3000,120000,地域活性化
1,1000000,25,1272,0,11,19363,12000,52000,世界一周
1,900000,20,2112,0,13,22153,8000,80000,レストラン・バー
0,400000,46,1336,0,4,11137,10125,12150,ファッション
0,500000,7,449,0,9,9322,2700,25000,フード
0,2000000,15,1035,0,5,9900,1500,30000,ファッション
0,300000,6,780,0,6,5333,3000,8000,フード
1,240000,14,3032,0,7,8100,5400,11280,コスメ・ビューティー
1,500000,14,1052,0,5,15600,3000,30000,地域活性化
0,1500000,24,1485,0,7,56857,3000,200000,社会貢献
0,400000,29,2335,0,7,25386,9525,50000,ファッション
1,300000,32,2654,0,6,13950,3000,24000,プロダクト
1,500000,15,991,0,5,46328,1000,111600,プロダクト
1,2000000,15,1230,0,9,15610,4920,48000,プロダクト
0,100000,7,380,0,4,2875,1000,5000,教育
0,500000,11,688,0,4,10250,5000,20000,地域活性化
1,1000000,22,1581,0,6,36250,3500,95000,フード
1,300000,13,788,0,10,8477,1500,21000,フード
0,1800000,26,1043,0,5,50696,5000,86400,プロダクト
1,2000000,4,126,0,3,48400,45200,51600,プロダクト
1,3000000,25,1433,0,10,66800,3000,300000,地域活性化
0,230000,13,549,0,2,4500,4500,4500,ファッション
1,1000000,17,902,0,12,38750,3000,150000,映画・映像
0,500000,16,852,0,13,62358,1500,540000,アート・写真
0,250000,8,621,0,5,9500,3500,18000,ファッション
1,1000000,18,670,0,3,60976,3000,95256,プロダクト
1,500000,26,2645,0,8,33000,3000,100000,コスメ・ビューティー
1,1000000,27,2318,0,17,218411,2000,3000000,スポーツ
1,500000,19,957,0,4,35640,10800,108000,フード
1,1000000,18,2075,0,9,16362,3240,48600,フード
1,500000,52,1225,0,11,23581,9500,68000,ファッション
1,1000000,18,785,0,7,8214,2500,15000,フード
0,1500000,14,1239,0,6,25833,10000,48000,地域活性化
1,400000,28,1767,0,8,51775,3800,210800,プロダクト
0,1000000,31,1641,0,6,12293,5900,23000,プロダクト
1,500000,16,987,0,4,10527,2579,30945,プロダクト
0,1000000,12,1436,0,14,17714,3000,100000,教育
1,1000000,31,1866,0,6,24033,14400,40500,プロダクト
1,450000,15,1762,0,1,15000,15000,15000,フード
0,1000000,16,854,0,9,136111,10000,500000,コスメ・ビューティー
0,150000,29,666,0,6,4693,1480,10260,プロダクト
0,500000,29,3048,0,8,20125,3000,80000,レストラン・バー
1,500000,32,2695,0,8,67487,2000,245200,プロダクト
1,1500000,26,1870,0,11,24545,5000,100000,ゲーム
0,1000000,13,818,0,4,32475,11900,62000,レストラン・バー
0,800000,6,757,0,5,7000,3000,10000,フード
1,1000000,31,3238,0,5,39400,5000,100000,フード
1,1000000,22,728,0,15,20448,3240,108000,地域活性化
0,200000,3,801,0,4,18140,2160,50000,音楽
1,300000,26,1357,0,5,12860,2900,20400,フード
0,300000,24,1875,0,12,53583,3000,200000,地域活性化
0,300000,16,635,0,5,3366,1020,7410,プロダクト
1,300000,29,1765,0,5,6900,1500,15000,フード
1,1000000,43,1189,0,9,13070,6980,22850,プロダクト
0,700000,31,1843,0,8,18700,2000,35000,プロダクト
1,1000000,6,220,0,7,66565,38880,108750,プロダクト
1,300000,48,2173,0,6,17394,4999,53820,プロダクト
0,540000,7,623,0,4,5360,3980,6980,プロダクト
1,1000000,22,2296,0,14,31140,1080,108000,レストラン・バー
0,2000000,27,1515,0,5,35000,3900,130000,社会貢献
0,500000,34,1131,0,10,173480,3500,1350000,スタートアップ
1,500000,10,977,0,11,7045,2000,10000,プロダクト
0,1000000,17,778,0,7,20000,4000,40000,フード
0,500000,3,945,0,5,20000,2500,80000,音楽
0,300000,18,2667,0,6,12500,5000,22000,プロダクト
1,1000000,21,1552,0,5,34800,5000,100000,レストラン・バー
0,500000,35,806,0,11,23272,1000,100000,音楽
1,3000000,22,1753,0,12,29083,5000,200000,レストラン・バー
1,500000,24,1106,0,11,48252,3000,300000,スタートアップ
1,500000,19,3933,0,23,6445,2230,17880,コスメ・ビューティー
0,300000,21,945,0,7,7428,1000,22000,コスメ・ビューティー
1,300000,42,801,0,10,7200,3000,13500,プロダクト
1,300000,26,2466,0,9,18753,3240,120000,レストラン・バー
1,500000,3,930,0,4,8500,5000,12000,フード
0,1000000,11,1463,0,4,12000,3000,30000,地域活性化
1,2000000,27,3277,0,19,37736,2000,100000,アニメ・マンガ
1,1000000,8,497,0,9,21555,1900,100000,フード
1,997000,18,1781,0,17,14794,1000,20000,地域活性化
0,500000,6,469,0,6,15733,2000,44800,プロダクト
0,500000,28,721,0,17,214307,1360,800000,プロダクト
0,500000,6,642,0,5,33900,4500,92000,地域活性化
1,1000000,8,647,0,4,28000,10000,80000,レストラン・バー
0,700000,16,2281,0,7,52714,1000,200000,テクノロジー
1,1000000,37,1723,0,8,96586,77587,151295,プロダクト
1,3000000,18,2214,0,12,31500,5000,90000,フード
1,10800000,33,5531,0,19,118800,5400,1080000,映画・映像
1,1000000,21,2728,0,4,66250,5000,200000,スポーツ
0,1000000,9,894,0,6,75371,12960,250000,プロダクト
1,500000,48,1693,0,7,13885,4320,43200,プロダクト
1,1000000,22,905,0,11,76472,10000,200000,ファッション
0,500000,8,706,0,6,8250,1000,30000,音楽
0,500000,19,2040,0,8,5937,2500,12500,社会貢献
0,1000000,12,2041,0,9,44333,3000,200000,社会貢献
0,684000,11,253,0,4,2887,500,5350,ファッション
0,1000000,11,898,0,6,10820,7490,16380,プロダクト
0,1500000,9,814,0,16,124687,3000,1000000,社会貢献
1,1500000,29,1748,0,5,9300,7000,15000,プロダクト
0,550000,6,599,0,5,9600,1000,30000,フード
0,1000000,54,2387,0,5,13398,1500,29800,プロダクト
0,500000,32,2045,0,7,70160,3240,298000,プロダクト
1,150000,67,5987,0,11,24454,2000,70000,フード
0,500000,3,842,0,8,27375,1000,100000,地域活性化
0,540000,13,1425,0,7,12785,3000,30000,フード
0,250000,20,2066,0,5,12780,900,32000,プロダクト
1,700000,21,1681,0,12,15512,3200,100000,フード
1,300000,18,805,0,5,18400,6000,30000,レストラン・バー
0,500000,22,3014,0,9,71777,5000,375000,レストラン・バー
1,1080000,14,2179,0,6,59333,5000,200000,プロダクト
0,1000000,45,1452,0,8,48250,6000,130000,ファッション
0,1000000,5,727,0,8,189875,1000,1000000,レストラン・バー
1,500000,21,1535,0,8,14287,4860,30000,フード
1,500000,21,2939,0,9,55555,5000,170000,レストラン・バー
0,500000,14,1324,0,3,22333,7000,50000,テクノロジー
0,300000,55,2460,0,10,16470,1500,75000,ファッション
0,100000,20,1609,0,6,3200,2100,4500,フード
1,500000,20,987,0,4,18750,3000,45000,地域活性化
0,1000000,13,988,0,8,15250,3000,29000,ファッション
1,300000,39,1398,0,6,15825,1400,81000,フード
1,700000,15,358,0,9,60496,7480,453600,プロダクト
1,700000,19,1165,0,9,12666,2000,26000,アニメ・マンガ
1,1000000,25,1895,0,12,349208,2000,2500000,演劇・パフォーマンス
0,500000,11,1134,0,4,7000,1000,12000,フード
1,10800000,11,2508,0,4,22950,5400,54000,アニメ・マンガ
1,4000000,21,1292,0,11,78818,2000,300000,アニメ・マンガ
1,400000,6,943,0,7,18507,500,30000,プロダクト
1,400000,40,1976,0,6,24733,18700,37400,プロダクト
1,1000000,25,4407,0,10,12150,3300,30000,フード
0,100000,9,1274,0,5,12680,3800,25400,ファッション
0,500000,19,1128,0,5,79625,1773,386208,プロダクト
0,600000,27,1567,0,9,98733,4290,540000,教育
0,500000,7,1416,0,7,26285,3000,100000,レストラン・バー
0,324000,10,666,0,7,21600,3240,70200,社会貢献
1,500000,22,1746,0,5,21600,3000,60000,フード
0,1000000,34,1431,0,9,79777,3000,300000,音楽
1,300000,22,1043,0,11,18890,1500,100000,スタートアップ
1,200000,35,1411,0,9,10111,1000,20000,プロダクト
1,1000000,21,736,0,7,2135714,50000,8000000,スポーツ
1,1200000,33,1950,0,7,37757,24500,78300,プロダクト
0,600000,9,992,0,6,61333,2000,200000,地域活性化
0,405000,16,1344,0,11,5318,2000,20000,映画・映像
1,400000,3,597,0,13,26384,3000,50000,映画・映像
1,300000,20,2000,0,8,17478,2500,100000,レストラン・バー
1,500000,33,2761,0,8,5287,1800,9000,ファッション
1,300000,4,907,0,7,21957,500,100000,出版・ジャーナリズム
1,1500000,13,700,0,14,255678,1500,3000000,レストラン・バー
1,500000,19,1945,0,9,39044,4000,200000,レストラン・バー
1,1000000,20,1622,0,8,4050,540,8640,アニメ・マンガ
0,200000,26,1056,0,9,14722,1050,100000,出版・ジャーナリズム
0,300000,14,1555,0,4,35250,3000,100000,社会貢献
0,600000,7,876,0,9,20444,1000,100000,スタートアップ
0,600000,19,1397,0,8,111250,2000,550000,フード
0,500000,28,2989,0,6,58000,3000,200000,映画・映像
0,360000,21,661,0,5,4252,1480,8000,プロダクト
1,1000000,18,900,0,7,10057,4800,30000,音楽
1,1000000,25,1675,0,9,15411,2000,29800,プロダクト
0,300000,19,1358,0,7,19440,2160,108000,フード
0,25000000,18,1946,0,11,168727,3000,1000000,地域活性化
0,3000000,6,761,0,6,252166,3000,1000000,映画・映像
0,300000,13,618,0,9,309055,4500,2000000,ファッション
1,300000,17,701,0,8,7402,4980,10000,プロダクト
0,300000,4,437,0,5,19600,3000,50000,フード
0,350000,5,547,0,4,23250,3000,50000,演劇・パフォーマンス
1,3000000,11,2284,0,7,71142,3000,300000,地域活性化
1,200000,28,1638,0,9,14733,1000,48000,プロダクト
0,1000000,45,2953,0,6,64786,7560,216000,スポーツ
0,3000000,21,914,0,6,82500,5000,300000,社会貢献
0,200000,18,688,0,6,12833,1000,50000,アート・写真
1,500000,32,884,0,6,56962,7350,252000,プロダクト
0,600000,33,2794,0,9,22055,4000,100000,フード
0,1000000,20,1640,0,11,58818,3000,350000,地域活性化
1,500000,12,1304,0,11,37772,3000,180000,レストラン・バー
1,500000,16,970,0,6,5801,3030,9380,フード
0,500000,18,635,0,4,8000,5000,10000,フード
0,2000000,14,888,0,10,76800,3000,300000,音楽
1,1000000,57,2939,0,9,18977,11800,29800,プロダクト
1,1000000,6,172,0,9,13800,3000,50000,プロダクト
0,500000,10,1685,0,6,85883,500,500000,プロダクト
1,1200000,29,706,0,3,14833,10500,22000,テクノロジー
0,500000,19,1393,0,9,70537,2400,300000,プロダクト
1,1500000,9,1396,0,7,28785,1000,150000,音楽
0,800000,28,2199,0,12,129075,3000,1000000,ファッション
1,500000,4,725,0,7,16971,3240,54000,レストラン・バー
0,500000,9,670,0,7,46571,3000,200000,レストラン・バー
1,300000,27,2414,0,9,12444,2000,50000,社会貢献
1,1000000,11,1454,0,6,90759,4500,165404,プロダクト
0,1500000,20,2688,0,9,219555,3000,1000000,社会貢献
1,100000,7,741,0,4,9875,2500,24000,プロダクト
0,300000,22,659,0,12,56441,1100,350000,プロダクト
0,300000,16,867,0,8,22250,3000,100000,レストラン・バー
0,1000000,15,883,0,7,75428,8000,360000,レストラン・バー
0,300000,9,609,0,4,12750,3000,30000,ファッション
0,1000000,6,562,0,5,8200,1000,15000,フード
0,300000,4,767,0,5,16000,5000,30000,フード
0,250000,18,1305,0,6,13116,3500,35000,レストラン・バー
1,700000,9,1221,0,7,40857,1000,150000,教育
1,800000,17,1899,0,8,9500,1000,30000,社会貢献
1,200000,30,2664,0,6,8166,2500,20000,フード
0,300000,20,541,0,10,43100,3000,200000,アート・写真
1,2000000,16,1084,0,12,180583,2000,1000000,スポーツ
1,800000,15,1776,0,7,15428,9000,20000,フード
1,300000,21,1190,0,9,17762,3950,108000,プロダクト
0,1728000,11,931,0,6,34833,5000,100000,レストラン・バー
1,500000,28,2801,0,4,6625,5400,10000,プロダクト
1,500000,67,2472,0,11,25043,6720,100000,ファッション
1,1000000,20,1189,0,8,38437,5500,135000,フード
1,100000,15,1117,0,7,17714,4200,59000,アート・写真
0,500000,22,974,0,6,5166,3000,10000,フード
1,800000,17,2481,0,17,19764,3000,50000,教育
1,100000,39,2361,0,5,3700,2500,5500,ファッション
1,200000,34,808,0,6,8400,3200,15600,ファッション
0,200000,14,661,0,6,28000,16000,42000,ファッション
0,350000,14,1243,0,3,5833,3150,8400,プロダクト
0,500000,34,1355,0,6,101333,7000,540000,フード
1,300000,15,1347,0,9,56444,3000,300000,スタートアップ
0,500000,15,433,0,10,11780,3110,27378,プロダクト
0,500000,29,1851,0,7,9357,4000,12000,ファッション
0,500000,5,1234,0,6,33000,3000,100000,地域活性化
1,400000,29,864,0,8,80187,4500,500000,フード
1,300000,22,1592,0,8,13762,2800,43000,フード
1,1500000,17,785,0,5,22544,6980,79800,プロダクト
0,1000000,39,1151,0,7,27357,1500,100000,教育
1,300000,41,3551,0,5,3644,2392,5718,コスメ・ビューティー
1,300000,19,691,0,5,13938,1488,62000,プロダクト
1,300000,20,1826,0,9,10842,1836,29548,プロダクト
0,300000,23,1196,0,7,29108,2700,100000,フード
1,500000,34,1826,0,11,61545,5000,150000,地域活性化
1,200000,21,1891,0,14,4000,4000,4000,アート・写真
0,250000,13,1292,0,5,33600,3000,100000,社会貢献
0,300000,34,914,0,7,12000,1000,30000,スポーツ
0,2000000,17,770,0,7,85857,3000,500000,アニメ・マンガ
1,200000,11,1144,0,6,90633,1000,198000,プロダクト
0,300000,26,1808,0,6,7600,500,20000,ファッション
0,500000,21,975,0,7,13900,3000,36000,レストラン・バー
0,500000,15,1545,0,6,8166,3000,20000,プロダクト
0,300000,14,1225,0,5,32800,6000,70000,スポーツ
1,2000000,33,2134,0,13,45992,7000,150000,プロダクト
0,300000,52,2008,0,6,16500,1000,50000,フード
1,200000,12,757,0,5,2080,1600,3300,プロダクト
0,300000,49,3081,0,9,7888,2200,22000,プロダクト
0,1000000,14,817,0,4,4750,1000,10000,フード
1,500000,17,1738,0,11,6440,2280,20400,プロダクト
0,600000,17,631,0,4,10250,3000,21000,レストラン・バー
1,600000,21,1303,0,9,30833,6000,150000,レストラン・バー
1,300000,16,908,0,5,20600,15000,30000,ファッション
1,1000000,22,1036,0,12,49458,3000,240000,テクノロジー
0,650000,16,1071,0,4,17000,1000,50000,プロダクト
0,350000,3,767,0,7,13142,2000,30000,出版・ジャーナリズム
1,1000000,18,1047,0,7,111285,4000,500000,フード
0,500000,20,2330,0,7,12000,2000,50000,レストラン・バー
0,324000,3,455,0,3,25200,5400,54000,社会貢献
0,200000,8,400,0,8,65000,3000,200000,アート・写真
1,800000,18,3626,0,8,27375,1000,100000,アート・写真
0,1800000,6,431,0,4,42250,1000,150000,出版・ジャーナリズム
0,100000,7,2163,0,6,7166,1000,10000,スポーツ
1,1000000,11,932,0,8,44750,3000,150000,地域活性化
0,500000,9,1329,0,5,7600,1000,15000,映画・映像
1,500000,6,564,0,14,41428,5000,100000,社会貢献
1,500000,21,2826,0,14,22285,4000,100000,フード
0,1200000,6,1553,0,6,33000,3000,100000,アート・写真
0,1000000,22,5687,0,15,6606,5500,11500,アート・写真
0,500000,11,610,0,6,13000,3000,30000,社会貢献
0,300000,9,536,0,7,9997,4860,16038,フード
0,1000000,24,1919,0,11,18545,3000,100000,レストラン・バー
0,500000,27,2092,0,10,6150,1000,14000,地域活性化
0,2500000,11,829,0,8,64750,3000,300000,音楽
1,100000,19,1458,0,10,66800,3000,300000,地域活性化
0,500000,9,1083,0,5,8000,2000,20000,出版・ジャーナリズム
1,500000,14,610,0,7,28428,1000,100000,音楽
0,500000,27,1672,0,9,16055,4000,80000,社会貢献
0,1000000,16,955,0,14,65532,1080,324000,ファッション
0,500000,23,1198,0,8,26875,2500,150000,レストラン・バー
0,1500000,55,2736,0,4,16750,4000,36000,地域活性化
1,700000,21,836,0,6,21333,3000,60000,フード
0,1000000,7,876,0,4,21500,1000,50000,スポーツ
1,1000000,15,1277,0,6,20716,1500,80000,映画・映像
0,600000,5,1192,0,9,23111,2000,120000,レストラン・バー
1,1000000,22,2461,0,11,24727,3500,100000,地域活性化
1,300000,22,886,0,7,8500,1500,14000,プロダクト
0,500000,33,1494,0,15,16446,6900,18281,ファッション
1,500000,47,1664,0,12,8187,3740,18700,プロダクト
1,300000,20,854,0,9,9366,2500,30000,プロダクト
0,500000,5,647,0,6,38123,3240,187500,レストラン・バー
0,300000,19,851,0,6,20833,2500,100000,フード
1,300000,38,1430,0,7,9165,4980,13600,プロダクト
1,1500000,59,5306,0,14,66067,500,500000,スポーツ
